text,vision_label,_id,is_neutral
a bedroom with a white chair a table and a brown blue and white bed,descriptive,81,False
a pink yellow red and white cake on a table,descriptive,82,False
A line of cars parked along side a street next to houses.,spatial,83,False
some people in a red white blue and black boat and water,descriptive,84,False
A boy with a gray and yellow shirt holds a green string holder as a green and white kite is above his head.,descriptive,85,False
Several sheep standing side by side at a fair with a sheep herder near by,spatial,86,False
The black and white photo shows a man riding a large motorcycle.,descriptive,87,False
A bike is standing in the grass next to a trail that runs beside a river that has a bridge crossing it in the background,spatial,88,False
"A red, white and black sign in a wooded area.",descriptive,89,False
Two small white sheep with a larger white sheep over them. ,descriptive,90,False
a close up of a plate of food and a person on the other side,spatial,91,False
a close up of a street sign with a building in the background,spatial,92,False
A knife with a curved silver blade and black handle resting on ground covered with debris.,descriptive,93,False
a close up of a clear vase with flowers inside,spatial,94,False
A black and white dog holding a yellow and blue frisbee in it's mouth.,descriptive,95,False
The boy is standing very close to the beer inside of his habitat.,spatial,96,False
A red and white train drives by huge wind mills.,descriptive,97,False
a black and white photo of some black and white street signs,descriptive,98,False
a close up of a horse eating grass near a tree,spatial,99,False
"Desserts on white, yellow, and blue plates sitting on a table with a white tablecloth.",descriptive,100,False
Small white bathroom with purple towels and bright lights. ,descriptive,101,False
"Black and white, close up of top-side view of a CD next to an open lap top.",spatial,102,False
A hand holding a remote control is shown in close up with a television in the background.,spatial,103,False
some buses green yellow red white and blue colors,descriptive,104,False
a close up of a pile of luggage near a train ,spatial,105,False
A herd of elephants standing along side of a river near deer.,spatial,106,False
"A person wearing a shirt of pink, blue and white, wearing a brown tie with a picture ladybug on it.",descriptive,107,False
a close up of a street sign with a sky background,spatial,108,False
The toilet was placed right next to the bathtub and the sink was close to the door.,spatial,109,False
some bananas with a blue black yellow and white sticker and books,descriptive,110,False
Several colorful umbrellas sit on colorful squares in a green field. ,descriptive,111,False
a close up of a street sign with a building in the background,spatial,112,False
some brown black and white cows are coming down a green hill,descriptive,113,False
"This donut has blue, green, and yellow confetti with white frosting on it.",descriptive,114,False
Two zebras are grazing side by side near rocks.,spatial,115,False
a black and white cat a white and gray bird ,descriptive,116,False
"A boy from the back with arms up and hands on top of railing, looking over fence with a standing giraffe from back diagonal view and a lying down giraffe from back diagonal with neck and head raised, in grass near building.",spatial,117,False
a close up of a baseball player bending down with a glove,spatial,118,False
a close up of a dog on brick surface near a door,spatial,119,False
a man with a long white beard walks in front a bright yellow bus,descriptive,120,False
The living room of a dwelling is decorated in black and green with a vase of white flowers.,descriptive,121,False
Side view of a commercial airplane at airfield outside with building behind.,spatial,122,False
A close up of the graffiti on the side of a train.,spatial,123,False
A ribbed brown jar holds two large stems with purple and green leaves.   ,descriptive,124,False
a close up of a tv on an entertainment center,spatial,125,False
a black and yellow sign and a red and white sign,descriptive,126,False
Black and white cat laying on toilet and gray and white cat sitting on tub.,descriptive,127,False
"Two buses side by side, one is picking up passengers.",spatial,128,False
A penguin walking across the field with two sheep grazing far away.,spatial,129,False
Close up of flower arrangement in ornate pitcher beside mirror.,spatial,130,False
"A bedroom with bunk beds decorated in red, white and black",descriptive,131,False
Many horses are walking near the guard rail down the side of a street. ,spatial,132,False
a white red yellow and blue bus a street and trees,descriptive,133,False
A burgundy tie with small white dots is worn with a dark cherry red shirt.,descriptive,134,False
Two  cows that are up and close to the camera.,spatial,135,False
The bottom side of a sneaker is on top of a moving skateboard. ,spatial,136,False
a close up of a cow on the other side of a face,spatial,137,False
three red black and white jets on a runway and a white truck,descriptive,138,False
two zebras standing close to one another behind a fence,spatial,139,False
A toilet in a narrow gray and white bathroom stall.,descriptive,140,False
"a person in a green shirt, black baseball cap, and black rimmed glasses underneath a red umbrella outdoors.",descriptive,141,False
a close up of a horse on a dirt ground with a tree in the background,spatial,142,False
a white toilet in a small brown walled bathroom,descriptive,143,False
A girl in a green and black coat stands by a red motorcycle.,descriptive,144,False
a man in a blue white yellow and black shirt playing frisbee,descriptive,145,False
a close up of part of a mans face with two surfers behind him ,spatial,146,False
A white odd shaped toilet in a small black and white bathroom.,descriptive,147,False
"The two large, brown horses have long hair.",descriptive,148,False
a white and green framed window on a red and white building,descriptive,149,False
a close up of a stop sign with buildings in the background,spatial,150,False
A small bathroom features green and white wall paper and a square toilet.,descriptive,151,False
A black and white cat snoozing by a large window,descriptive,152,False
a close up of a motorcycles handle bars with a speed limit sign in the background,spatial,153,False
"A wood surface shows a dirty glass, papers and other clutter, and most especially, a puckish black and white cat with a smudgy nose, sitting with the handle of a small embroidered bag encircling his body, so he appears to be wearing the bag.  ",descriptive,154,False
a close up of a stop sign with a solar power panel on top,spatial,155,False
A tall purple vase with purple and pink flowers.,descriptive,156,False
a close up of a doughnut near a drink,spatial,157,False
A large brown dog holding a blue frisbee in it's mouth.,descriptive,158,False
a vase with some white pink purple and orange flowers ,descriptive,159,False
Two small round sandwiches on a white plate.,descriptive,160,False
"A large white and blue utility truck is on the grass near a large, white house.",descriptive,161,False
a black and white room with all black or white objects ,descriptive,162,False
a close up of a zebra near a car window,spatial,163,False
Two different styles of cell phone being held up side by side.,spatial,164,False
"A red, yellow, blue and white plane parked on concrete.",descriptive,165,False
Close-up of a glazed donut with egg and bacon inside. ,spatial,166,False
A man squatting in the air above an upside-down skateboard in the air above pavement with paved wall and trees behind.,spatial,167,False
Small girl eating pizza off a colorful plate on a blue table. ,descriptive,168,False
some red yellow and blue pandas on a white skateboard,descriptive,169,False
"Two Giraffe graze in the field, side by side, in front of some barren trees.",spatial,170,False
A large brown bear walking through a lush green forest.,descriptive,171,False
Small upscale portioned dessert on small white plate with fruit.,descriptive,172,False
an orange black and white cat looking at a white plate and a black and gray cat and a BBQ grill,descriptive,173,False
A left handed pitcher in a jacket warming up with other players behind him.,spatial,174,False
a red silver and white motorcycle is parked and some buildings,descriptive,175,False
A close up image of the inside of an open umbrella.,spatial,176,False
a black orange white and black cat is laying in a suitcase,descriptive,177,False
a black truck with a white brown and black dog in the back,descriptive,178,False
a close up of a stove with a microwave above it,spatial,179,False
a white blue green and  yellow colored bus ,descriptive,180,False
Close up view of horse standing behind a cop,spatial,181,False
A neatly-made bed with a gold and white bedspread flanked by lamps and a large wood headboard.,descriptive,182,False
two yellow black red and silver airplanes on grass,descriptive,183,False
Yellow chains are on a large red tractor.,descriptive,184,False
a close up of a hot dog near a can of soda,spatial,185,False
a close up of a zebra next to a tree,spatial,186,False
Three giraffe stand near each other close to a fence.,spatial,187,False
two females with hats riding horses a black and white one and a brown and white one,descriptive,188,False
A close up of two geese flying in the sky with trees in the background.,spatial,189,False
"A blue, yellow, red and white plane at a fueling station.",descriptive,190,False
a close up of a cat on a bench near a field,spatial,191,False
a close up of a group of people standing near a motorcycle,spatial,192,False
Two computer screens showing black wings on a white screen and white wings on a black screen.,descriptive,193,False
a person kind of crouching down with something in their hand outside near a stream of water,spatial,194,False
close up of a cow standing on the other side of a barbed wire fence,spatial,195,False
"A black, white and orange cat yawning and shedding it's fur. ",descriptive,196,False
a close up of a dog walking in front of parked motorcycles,spatial,197,False
some brown black and white horses in their pen and some water,descriptive,198,False
A close up of a giraffe from the neck up in a wooded area.,spatial,199,False
a close up of a cat near a couch on the ground,spatial,200,False
a neatly made bed with pictures above and chair near the bottom,spatial,201,False
"A tennis player dressed in white holding a red, white and black tennis racket. ",descriptive,202,False
A public bus pulled up next to a truck in front of a church.,spatial,203,False
a black cat  some legs in blue jeans and black shoes,descriptive,204,False
A black and white cat on a purple bed looking at a blue Swiss army knife.,descriptive,205,False
close up of a roll with bananas and cheese underneath a cooking element in an oven,spatial,206,False
a black dog and a white black and gray cat,descriptive,207,False
Two soccer players wear red and and black and are on green grass with a white ball.,descriptive,208,False
Two horses standing in the snow side by side in front of a building.,spatial,209,False
guy in red shirt flying a black red and white kite,descriptive,210,False
A black and white cat sitting in a blue and white lunchbox.,descriptive,211,False
A small red apple and a orange on a white surface.,descriptive,212,False
A toddler holds scissors up in the air around a big mess of cut up paper.,spatial,213,False
Three cows two brown and white and one black and white.,descriptive,214,False
A zebra in front of a fence beside another zebra on the other side of the fence.,spatial,215,False
Elephants standing outside across from an elephant sitting down with people around. ,spatial,216,False
"The intersection of East Canal Street North, near West 717.",spatial,217,False
Many bicycles are parked close together outside of a shop.,spatial,218,False
"A wreath with red and green, and solid red fabric hanging from a door.",descriptive,219,False
a cheese pizza on a white plate with red green and black toppings,descriptive,220,False
a close up of a fire hydrant on a city side walk,spatial,221,False
"A blue and white bus is parked in front of blue, white, yellow, and pink flowers.",descriptive,222,False
A couple of trains traveling side by side near a forest.,spatial,223,False
A small orange and white bus driving the street,descriptive,224,False
A car following too close to a motorcycle in front of it.,spatial,225,False
a close up of a number of sheep with a tree in the background,spatial,226,False
A close up of a baked pie on top of the stove.,spatial,227,False
A brown and white dog lays under covers on a red and white pillow.,descriptive,228,False
An image looking down train tracks outside with a stop sign next to them.,spatial,229,False
A lap top sits on a desk in front of a monitor while two other monitors are set up on the other side of the room.,spatial,230,False
A jet airplane is flying through the sky just above the highway as a group of cars stay to the left side of the road.,spatial,231,False
A white-tiled bathroom features black accents and black and white patterned tiles.,descriptive,232,False
a brown and white cake on a white plate ,descriptive,233,False
A close up of chicken in between a hamburger bun.,spatial,234,False
an extreme close up of a hand next to a remote,spatial,235,False
a close up of cakes behind a display glass,spatial,236,False
Man sitting in front of plate with knife and fork in hand in a restaurant with another plate on the opposite side of the table.,spatial,237,False
Small boy with red shirt and purple hat looking at a brown bear. ,descriptive,238,False
A white toilet is in a small dark bathroom.,descriptive,239,False
Several boats go down a waterway while boats are also up against the side of the river.,spatial,240,False
a black and white photo with some white jets at an airport,descriptive,241,False
A piece of cake and coffee is featured next to a close up fork.,spatial,242,False
three cats a gray one a black one and a brown and black one on a bed,descriptive,243,False
A small dark room with bright light coming in from two windows and a messy bed.,descriptive,244,False
A stove top inside of a kitchen next to a metal counter.,spatial,245,False
One cow standing near rocks lined next to the side of the road.,spatial,246,False
Close up of metal post with a walk signal and a Do Not Enter sign with profane graffiti with building behind.,spatial,247,False
A train traveling very close to houses next to a street.,spatial,248,False
"Looking down form above, a man smiling and holding a dog's face next to his, with checkerboard floor with two throw rugs.",spatial,249,False
an older woman is looking at a pink yellow and white cake,descriptive,250,False
Clock on outside of tower top with birds flying in the background,spatial,251,False
a close up of two giraffes behind a fence with trees,spatial,252,False
View down latter shows luggage sitting next to side of boat,spatial,253,False
a close up of a bird next to a backpack,spatial,254,False
The beige dog has a blue blue collar.,descriptive,255,False
a black and white train engine is pulling its red cars,descriptive,256,False
A long narrow brown building with a short clock tower.,descriptive,257,False
a black and white cat sitting on a black suitcase,descriptive,258,False
A black dog carrying a yellow and black round toy. ,descriptive,259,False
two large dark brown carriage horses pulling a red truck,descriptive,260,False
a gray black and yellow bird an apple and red and yellow leaves,descriptive,261,False
a blue and white vase and some blue and white wall hangings,descriptive,262,False
Guys on motorcycles rides along side cars and behind a truck filled with people in the back.,spatial,263,False
a close up of a bed with a laptop near by,spatial,264,False
A cow is out in front of a grassy field and a cow and a baby cow are in the background along with other cows.,spatial,265,False
some red and yellow leaves and some thin green trees,descriptive,266,False
"Moving truck painted in a unique pattern in gold, white and black.",descriptive,267,False
The black and white cat peeks out of the zipper of a red bag.,descriptive,268,False
A red and white airplane flies in the blue sky.,descriptive,269,False
A passenger train moving along one of several tracks that are side by side.,spatial,270,False
A brown dog has a yellow toy in its mouth as it lays on black and white pillows.,descriptive,271,False
A doughnut sitting on top of a napkin next to a cut of coffee on top of a doughnut table cloth.,spatial,272,False
a silver trailer with some black red and purple graffiti on it,descriptive,273,False
Bikers standing outside beside a building near numerous motorcycles,spatial,274,False
a close up of a fire hydrant near a potted plant ,spatial,275,False
A bathtub with candles lit up around it and a stool next to it.,spatial,276,False
A red fire hydrant in on the edge of black and white woods.,descriptive,277,False
Close up of passenger door of car exterior with dove on handle.,spatial,278,False
Two bikes are sitting side by side next to a train.,spatial,279,False
The top of a cats head peaking above some covers and behind it a full bookcase.,spatial,280,False
Black and white large cat balloons and a red lizard large balloon.,descriptive,281,False
Two computer monitors with a background of a close up image of a leaf.,spatial,282,False
A child laying on a bed with his head hanging up side down and a teddy bear leaning against the bed.,spatial,283,False
a close up of a dog on the ground next to a toy,spatial,284,False
Two Animals side by side behind a wired fence.,spatial,285,False
A black and white cat and a remote on a black and white sofa.,descriptive,286,False
A close view down the side of a jet airplane with a Canadian flag on the side.,spatial,287,False
Two black and white cows standing on a lush green field.,descriptive,288,False
close up of a zebra and a dirt and rocky surrounding,spatial,289,False
a close up of a bottle and a cup near a box of pizza,spatial,290,False
A large white and green airplane on a lot.,descriptive,291,False
A jetliner flying over a large tall structure in a blue sky.,descriptive,292,False
A close up of a someone holding a sandwich up to the camera.,spatial,293,False
two cats one is black gray and white and the other is orange and white ,descriptive,294,False
A motorcyclist in a red and white suit riding a red and white motorcycle.,descriptive,295,False
Three large black and white zebras are grazing in a field. ,descriptive,296,False
A man holds a toothbrush in front of his face with his right hand while brushing a baby's teeth with another tooth brush in his left hand.,spatial,297,False
An orange ball and a black cats head under a yellow umbrella.,descriptive,298,False
a brown and white dog is lying on a blue dog bed,descriptive,299,False
Up close to a giraffe in its natural habitat.,spatial,300,False
A close up of a cat sitting on top of a laptop.,spatial,301,False
a close up of a clock on a pole near a building,spatial,302,False
a train going down a track close to the side of a hill,spatial,303,False
Two small puppies are eating from a food dish and one of the puppies is gray and white while the other is black and white.,descriptive,304,False
"A blue, red and white jet airliner on runway.",descriptive,305,False
A pastry lying in the middle of the road as a truck passes not far away.,spatial,306,False
A boy stands next to some motorcycles while adults ride down the street behind him.,spatial,307,False
"A large bathroom with black tile floor features white fixtures, a red locker and a brown chair. ",descriptive,308,False
a white green and pink pot and some pink and white flowers,descriptive,309,False
close up view of a pizza on a table near a glass of wine,spatial,310,False
A close up image of a street sign that's above a stop sign. ,spatial,311,False
A close up of a bird on a pier next to the railing.,spatial,312,False
A train traveling down tracks next to a rural country side.,spatial,313,False
The large train is painted blue with red and white stripes. ,descriptive,314,False
a gray white and black cat is sitting in a black and white bag,descriptive,315,False
A brown and white dog sitting in a purple and white strip lawn chair.,descriptive,316,False
a close up of three zebras on a field with trees in the background,spatial,317,False
A man and woman in black ties with a brown and white dog.,descriptive,318,False
"An old cluttered bathroom with a blue toilet, yellow bidet, yellow bathtub, and dark tiled walls.",descriptive,319,False
This is a large bathroom with a long mirror and a black counter with a white sink,descriptive,320,False
A man walking along side of an elephant near a building.,spatial,321,False
A fireplace with a mirror above is in the background and a couch is in the foreground. ,spatial,322,False
The blue and white train is being moved by a yellow and green vehicle.,descriptive,323,False
a black and yellow boat and a white and gray boat docked and people,descriptive,324,False
"A man wearing a white shirt, dark blue shorts and white cap playing tennis.
",descriptive,325,False
"The large train is black, yellow, and red.",descriptive,326,False
Two zebra standing side by side next to a field.,spatial,327,False
a red and white stop driving sign and a red and white 4-way sign,descriptive,328,False
A beautiful women holding a large yellow banana with her mouth wide open.,descriptive,329,False
a double silver red blue and yellow parking meter a street and a car,descriptive,330,False
Two giraffes are walking close together along a fence.,spatial,331,False
a close up of a plate with meat and a drink near by,spatial,332,False
a man in a red jacket and two white brown and black dogs,descriptive,333,False
A man riding a motorcycle down a street next to a  center divider.,spatial,334,False
A cat looking down from inside of a bowl on top of a cabinet.,spatial,335,False
A small red and white airplane in an airfield,descriptive,336,False
a white and blue large plane is on a runway,descriptive,337,False
There is a train that is being loaded along with a building behind it and the stack of a ship is in the background as well.,spatial,338,False
Brown and white cow drinking water out of a black hose. ,descriptive,339,False
The motorcycle is parked next to a building close to plastic stools.,spatial,340,False
Small grey and white cat with green eyes sitting on the ground. ,descriptive,341,False
A man riding a motorcycle down the center of an outside farmers market.,spatial,342,False
Man kicking up snow coming down the side of a mountain on skis. ,spatial,343,False
"A black-and-white tuxedo cat, sitting on a clear plastic bag, wears a sheer red bandana.",descriptive,344,False
A elephant standing close to a fence in front of trees.,spatial,345,False
a close up of a refrigerator next to another one ,spatial,346,False
A small white and black cat sits on the keyboard of a laptop.,descriptive,347,False
"A 3-way stop sign is close up, with a few buildings behind it.",spatial,348,False
A yellow rose with orange tips in a white vase on a small table covered with a red cloth.,descriptive,349,False
A close up of a goose in front of a lake.,spatial,350,False
a close up of a bus parked in a lot near another car,spatial,351,False
a big red white and blue airplane with passengers getting off,descriptive,352,False
a close up of a street sign with a sky background,spatial,353,False
A tasteful white and beige bathroom features and oval sink and large mirror.,descriptive,354,False
Small blue and white prop plane parked in an airplane hangar.,descriptive,355,False
A kitchen with a center island next to a stove top oven.,spatial,356,False
Young blond woman with beige hat and brown trim eating a large slice of pizza.,descriptive,357,False
Several boats tied up and sitting close to the shore,spatial,358,False
A blue room with a brown double door and a closet full of clothes with a pink television on a stand.,descriptive,359,False
A horse statue sits close to the edge on top of a building.,spatial,360,False
"A brown, black and white dog laying on a sofa.",descriptive,361,False
"A black, white, and orange cat standing on a table.",descriptive,362,False
"The large train is painted blue, white, and red.",descriptive,363,False
People standing outside near a parking lot  with ski equipment around them.,spatial,364,False
a close up of a plate of pizza near a glass on a table ,spatial,365,False
a cow up close to the camera sticking its tongue out,spatial,366,False
a large white bird with long black legs standing on an open oven door and poking it's head in the oven.,descriptive,367,False
A building structure with a tower clock and lots of statues on top of the building and one is off to the side next to a fence.,spatial,368,False
three different trains one is green and silver and the other two are orange and silver,descriptive,369,False
a small black and white dog with a long tongue resting after a game of frisbee,descriptive,370,False
a close up of a person standing next to a luggage bag,spatial,371,False
a close up of a bowl with wood and screws inside,spatial,372,False
A collaboration of colorful pictures with orange and blue and green,descriptive,373,False
A small white wash basin and a toilet in a small mostly white bathroom.,descriptive,374,False
A close up of some very pretty zebras close together.,spatial,375,False
A large body of water with a small sailboat red and white mast,descriptive,376,False
A cat cleaning itself on an up-side down chair.,spatial,377,False
an orange white black and gray cat and a black and white umbrella,descriptive,378,False
"Front view of person holding animal spotted print umbrella up so head unseen with a ""SALE"" bag in crook of arm, and purse over shoulder of opposite arm, standing outside on sidewalk by low wall, in wet city street setting, with lamp post base behind.",spatial,379,False
a male in a red shirt and a yellow red black and white sign,descriptive,380,False
Two zebra standing side by side near a dirt wall.,spatial,381,False
"Two boys with their orange kites which have purple, blue and green streamers. ",descriptive,382,False
an extreme close up of the bottom of a skate board,spatial,383,False
a close up of a cat sitting at a table with plates and cups near by,spatial,384,False
Six elephants gathered together outside around and in front of  trees.,spatial,385,False
A statue of a blue and white woman beside a blue and white surf board.,descriptive,386,False
Green and pink flowered pillow case in a bright green room.,descriptive,387,False
a close up of a giraffe near a wooden structure,spatial,388,False
Two giraffes walking away outside side by side.,spatial,389,False
a close up of a plate with food next to a wine glass,spatial,390,False
a gray and white kitten and a black and white water bowl,descriptive,391,False
a white wall a statue a gold blue and white clock,descriptive,392,False
Two people in the background doing make-up with shoes and flowers in teh foreground.,spatial,393,False
"An elephant statue painted black, blue, white, red, green and yellow ",descriptive,394,False
"A pinj and white flower in a small, blue and white vase.",descriptive,395,False
a white and black clock on a blue black and brown clock tower,descriptive,396,False
Group of people laying down next to each other on top of the bed. ,spatial,397,False
a close up of a stuffed animal near a piece of wood,spatial,398,False
Two trains side by side near a platform.,spatial,399,False
A brown and white cow in a green pasture.,descriptive,400,False
"A woman holding a tennis racket in hand with forearm out near a tennis ball in air about a foot away from racket, with netting in background, and another person's elbow in front lower right corner of image.",spatial,401,False
"A multicolored fire hydrant (red, white, green) in suburbia",descriptive,402,False
"The large colorful flowers are purple, yellow, and pink.",descriptive,403,False
"Man in red, white and blue playing tennis.",descriptive,404,False
a gray black and white cat a monitor and a laptop and keyboard,descriptive,405,False
"a bright red, yellow, pink and and green umbrella",descriptive,406,False
A close up of two wine glasses on a outside table.,spatial,407,False
"A red, white and blue airplane in the sky with the wheels out.",descriptive,408,False
a close up of a giraffe bending down drinking water,spatial,409,False
"A fire hydrant painted red, white and blue with white stars.",descriptive,410,False
a gray and black cat is sitting on a black and brown dog,descriptive,411,False
Close up of a street sign in front of a water tower.,spatial,412,False
"Fire hydrant in red, white, and blue in black and white photo with toddler",descriptive,413,False
a close up of a street sign with a moon in the background,spatial,414,False
a close up of a giraffe near a brick building,spatial,415,False
A young and a woman sitting down outside with a laptop between them.,spatial,416,False
a close up of a cat on the ground near a table,spatial,417,False
a close up of a toilet with a plunger next to it,spatial,418,False
A gray red and blue helicopter flies in a bright blue sky,descriptive,419,False
a close up of a horse in front of a colt and a barn,spatial,420,False
a close up of a child wearing a shirt and tie kneeling down,spatial,421,False
a gray black and white cat is sleeping on a blue couch,descriptive,422,False
a close up of a nintendo wii console next to cables and comtrollers,spatial,423,False
A toilet is set up outside with a trashbag next to it,spatial,424,False
a close up of a traffic with trees in the background ,spatial,425,False
Two trains run down the rail side by side,spatial,426,False
a close up of a wooden bench near a building,spatial,427,False
a close up of a bird on a dirt ground with a rock background,spatial,428,False
a close up of a fire hydrant near a city street ,spatial,429,False
A close up of a person standing next to a horse.,spatial,430,False
A large moving truck with a giant red and brown throne sitting on the back of it.,descriptive,431,False
a group of men standing side by side in front of a sign,spatial,432,False
A yellow and blue fire hydrant sitting on a lot of green grass.,descriptive,433,False
A man laying down in the background with a dog in the foreground.,spatial,434,False
a l=close up of a pair of scissors next to a measuring tape,spatial,435,False
a close up of a plate of food near a laptop,spatial,436,False
a close up of a bowl of cereal near oranges,spatial,437,False
A pair of black and white sneakers with purple and black striped socks.,descriptive,438,False
A brown and white dog wearing a red and white Santa Hat.,descriptive,439,False
a close up of an older car parked near other older cars,spatial,440,False
Two giraffes standing close together near a pile of rocks.,spatial,441,False
A red stoplight and a red car with everything else in the picture in black and white.,descriptive,442,False
a blue red gray and white bus some people and trees,descriptive,443,False
A close up of some scissors with people in the background.,spatial,444,False
"The large vase is white, beige, and brown.",descriptive,445,False
a close up of a person in a kitchen near a refrigerator,spatial,446,False
a black brown and white cat an orange leash and a bicycle,descriptive,447,False
A red and gray fire hydrant sitting in a lush green forest.,descriptive,448,False
Close up of two giraffes neck and neck with a zebra laying down behind them in the enclosure. ,spatial,449,False
A beige and blue airplane is in the gray sky.,descriptive,450,False
A bright red and yellow airplane on a tarmac.,descriptive,451,False
Snowboarders hanging around in front of a building at the bottom of a ski hill.,spatial,452,False
A large silver decorative elephant is standing on a white cloth in a yard.,descriptive,453,False
An above view of people on sidewalk near fire hydrant which is spraying water across a street onto side of a green car.,spatial,454,False
a locomotive train going down the tracks next to next to a docking station,spatial,455,False
two buses parked side by side next to a building,spatial,456,False
a close up of a vase with trees in the background,spatial,457,False
a close up of a knife stuck inside of something ,spatial,458,False
a close up of a street sign with a sky background,spatial,459,False
